return_id,order_id,order_item_id,return_date,return_reason,refund_amount,refund_status,refund_date,batch_date
7018,47492,142561,2025-03-03 09:52:30,Missing parts,11695.85,approved,2025-03-08 09:52:30,full_load
7019,47523,142655,2023-05-04 12:34:22,Wrong item,28005.85,approved,2023-05-05 12:34:22,full_load
7020,47523,142656,2023-05-13 12:34:22,Wrong item,1160.95,approved,2023-05-18 12:34:22,full_load
7021,47545,142706,2024-03-21 00:42:56,Damaged item,17274.66,processed,2024-03-23 00:42:56,full_load
7022,47545,142704,2024-03-13 00:42:56,Damaged item,442.17,approved,2024-03-20 00:42:56,full_load
7023,47548,142712,2023-01-22 05:04:04,Changed mind,2062.44,processed,2023-01-28 05:04:04,full_load
7024,47559,142750,2023-10-11 19:03:26,Late delivery,35277.87,processed,2023-10-13 19:03:26,full_load
7025,47579,142814,2023-07-02 13:11:30,Wrong item,734.73,processed,2023-07-07 13:11:30,full_load
7026,47579,142813,2023-06-25 13:11:30,Wrong item,44950.14,approved,2023-07-01 13:11:30,full_load
7027,47589,142840,2025-09-17 00:58:53,Late delivery,759.97,approved,2025-09-21 00:58:53,full_load
7028,47594,142859,2023-03-09 07:53:02,Damaged item,3897.36,approved,2023-03-13 07:53:02,full_load
7029,47594,142858,2023-03-17 07:53:02,Missing parts,2192.67,rejected,2023-03-23 07:53:02,full_load
7030,47607,142895,2023-03-07 07:36:49,Size issue,495.68,rejected,2023-03-12 07:36:49,full_load
7031,47607,142893,2023-02-28 07:36:49,Missing parts,5307.08,processed,2023-03-07 07:36:49,full_load
7032,47610,142905,2025-06-04 17:33:28,Size issue,1048.32,approved,2025-06-05 17:33:28,full_load
7033,47618,142924,2025-10-24 11:08:23,Late delivery,450.0,processed,2025-10-27 11:08:23,full_load
7034,47618,142925,2025-10-27 11:08:23,Missing parts,6415.2,approved,2025-11-01 11:08:23,full_load
7035,47625,142943,2023-10-02 03:28:13,Changed mind,1787.4,approved,2023-10-05 03:28:13,full_load
7036,47631,142959,2024-11-28 07:13:46,Size issue,2901.28,approved,2024-12-01 07:13:46,full_load
7037,47631,142958,2024-12-05 07:13:46,Wrong item,1473.36,approved,2024-12-07 07:13:46,full_load
7038,47634,142970,2025-08-25 08:10:17,Late delivery,32056.71,approved,2025-08-26 08:10:17,full_load
7039,47634,142968,2025-09-10 08:10:17,Size issue,18983.12,processed,2025-09-13 08:10:17,full_load
7040,47641,142998,2024-08-03 19:24:32,Missing parts,8423.66,approved,2024-08-06 19:24:32,full_load
7041,47641,142996,2024-07-27 19:24:32,Changed mind,1955.37,processed,2024-08-01 19:24:32,full_load
7042,47646,143013,2024-03-06 02:19:01,Damaged item,4628.28,processed,2024-03-11 02:19:01,full_load
7043,47647,143015,2023-10-21 14:15:16,Wrong item,7997.99,processed,2023-10-24 14:15:16,full_load
7044,47647,143018,2023-10-20 14:15:16,Missing parts,1330.27,approved,2023-10-21 14:15:16,full_load
7045,47648,143021,2023-01-26 07:31:29,Damaged item,2219.6,approved,2023-01-30 07:31:29,full_load
7046,47648,143020,2023-01-19 07:31:29,Missing parts,1392.33,processed,2023-01-23 07:31:29,full_load
7047,47679,143112,2023-07-14 16:22:06,Late delivery,10559.68,approved,2023-07-15 16:22:06,full_load
7048,47684,143124,2024-03-04 11:44:51,Damaged item,3282.48,approved,2024-03-06 11:44:51,full_load
7049,47712,143212,2024-07-27 19:34:46,Wrong item,1283.14,processed,2024-07-30 19:34:46,full_load
7050,47734,143277,2023-03-14 13:49:06,Wrong item,7659.3,processed,2023-03-21 13:49:06,full_load
7051,47738,143289,2024-03-27 20:03:55,Size issue,9935.13,processed,2024-04-01 20:03:55,full_load
7052,47738,143288,2024-03-31 20:03:55,Late delivery,2044.52,approved,2024-04-06 20:03:55,full_load
7053,47766,143371,2023-04-03 19:24:44,Wrong item,1314.53,approved,2023-04-08 19:24:44,full_load
7054,47769,143383,2024-10-07 23:19:28,Changed mind,2423.58,processed,2024-10-11 23:19:28,full_load
7055,47769,143381,2024-10-03 23:19:28,Late delivery,29801.02,processed,2024-10-08 23:19:28,full_load
7056,47774,143398,2025-08-03 01:35:20,Late delivery,7163.32,approved,2025-08-09 01:35:20,full_load
7057,47820,143525,2025-03-24 22:37:19,Missing parts,3324.31,approved,2025-03-27 22:37:19,full_load
7058,47820,143523,2025-03-18 22:37:19,Late delivery,1396.65,processed,2025-03-24 22:37:19,full_load
7059,47847,143608,2025-10-08 17:31:12,Wrong item,613.95,approved,2025-10-12 17:31:12,full_load
7060,47858,143647,2024-04-07 21:05:07,Changed mind,13349.03,approved,2024-04-10 21:05:07,full_load
7061,47860,143655,2025-08-15 00:46:01,Missing parts,7869.21,approved,2025-08-20 00:46:01,full_load
7062,47860,143654,2025-08-15 00:46:01,Missing parts,802.71,approved,2025-08-17 00:46:01,full_load
7063,47862,143660,2024-11-18 04:10:38,Damaged item,1131.55,approved,2024-11-24 04:10:38,full_load
7064,47872,143703,2025-03-22 06:21:13,Wrong item,4575.45,processed,2025-03-23 06:21:13,full_load
7065,47876,143716,2025-11-17 15:54:40,Wrong item,8417.84,processed,2025-11-23 15:54:40,full_load
7066,47876,143719,2025-11-29 15:54:40,Changed mind,21635.74,processed,2025-11-30 15:54:40,full_load
7067,47905,143801,2023-03-11 15:19:09,Missing parts,1541.9,processed,2023-03-17 15:19:09,full_load
7068,47911,143822,2025-11-24 19:08:06,Missing parts,835.5,approved,2025-11-30 19:08:06,full_load
7069,47912,143826,2025-05-23 18:36:25,Missing parts,20292.38,processed,2025-05-27 18:36:25,full_load
7070,47912,143827,2025-05-23 18:36:25,Missing parts,8004.47,approved,2025-05-25 18:36:25,full_load
7071,47913,143829,2023-03-02 06:58:14,Missing parts,286.08,processed,2023-03-06 06:58:14,full_load
7072,47915,143834,2025-07-04 04:23:32,Changed mind,34671.48,approved,2025-07-05 04:23:32,full_load
7073,47915,143835,2025-06-25 04:23:32,Missing parts,1352.76,processed,2025-06-28 04:23:32,full_load
7074,47926,143870,2024-04-27 20:04:10,Changed mind,5091.48,processed,2024-04-29 20:04:10,full_load
7075,47931,143886,2023-03-22 22:12:45,Wrong item,1722.52,approved,2023-03-26 22:12:45,full_load
7076,47931,143887,2023-03-28 22:12:45,Missing parts,5442.75,approved,2023-04-04 22:12:45,full_load
7077,47939,143913,2024-09-30 02:38:29,Changed mind,10803.45,approved,2024-10-07 02:38:29,full_load
7078,47951,143947,2025-11-18 13:11:40,Missing parts,3399.12,processed,2025-11-24 13:11:40,full_load
7079,47957,143972,2024-08-02 09:00:36,Changed mind,4193.36,approved,2024-08-05 09:00:36,full_load
7080,47957,143971,2024-08-03 09:00:36,Wrong item,1069.86,processed,2024-08-07 09:00:36,full_load
7081,47966,144007,2025-10-18 23:25:09,Wrong item,640.76,approved,2025-10-25 23:25:09,full_load
7082,47968,144011,2025-05-16 01:30:04,Changed mind,44158.14,processed,2025-05-18 01:30:04,full_load
7083,47969,144014,2024-09-12 03:53:20,Changed mind,2663.94,approved,2024-09-19 03:53:20,full_load
7084,47975,144034,2024-12-22 04:39:41,Missing parts,1702.32,processed,2024-12-28 04:39:41,full_load
7085,47999,144096,2023-11-09 02:05:49,Changed mind,4488.8,processed,2023-11-12 02:05:49,full_load
7086,48004,144113,2023-09-13 13:11:58,Changed mind,23271.9,processed,2023-09-16 13:11:58,full_load
7087,48006,144118,2024-01-11 21:01:39,Late delivery,31046.04,rejected,2024-01-15 21:01:39,full_load
7088,48006,144119,2024-01-07 21:01:39,Late delivery,5625.27,approved,2024-01-10 21:01:39,full_load
7089,48012,144141,2024-03-24 01:27:36,Damaged item,5519.77,processed,2024-03-26 01:27:36,full_load
7090,48012,144142,2024-03-20 01:27:36,Damaged item,1558.61,approved,2024-03-22 01:27:36,full_load
7091,48017,144155,2024-11-05 21:50:33,Changed mind,9828.87,approved,2024-11-12 21:50:33,full_load
7092,48018,144156,2023-03-20 14:04:32,Wrong item,41277.84,approved,2023-03-26 14:04:32,full_load
7093,48018,144157,2023-03-12 14:04:32,Size issue,1587.58,approved,2023-03-16 14:04:32,full_load
7094,48019,144158,2023-09-02 01:35:43,Late delivery,6600.33,processed,2023-09-08 01:35:43,full_load
7095,48028,144184,2025-08-24 14:42:06,Wrong item,9405.57,processed,2025-08-30 14:42:06,full_load
7096,48038,144222,2023-03-31 03:10:22,Size issue,2461.89,processed,2023-04-05 03:10:22,full_load
7097,48039,144223,2023-10-19 13:17:33,Damaged item,796.54,approved,2023-10-23 13:17:33,full_load
7098,48043,144234,2023-02-14 13:03:48,Size issue,26096.51,approved,2023-02-18 13:03:48,full_load
7099,48047,144252,2025-10-03 11:12:30,Wrong item,1315.81,processed,2025-10-04 11:12:30,full_load
7100,48047,144250,2025-10-06 11:12:30,Late delivery,3114.6,approved,2025-10-10 11:12:30,full_load
7101,48049,144254,2024-11-16 23:30:50,Changed mind,129142.65,processed,2024-11-20 23:30:50,full_load
7102,48050,144257,2023-08-10 10:14:38,Changed mind,472.22,approved,2023-08-14 10:14:38,full_load
7103,48050,144258,2023-08-08 10:14:38,Missing parts,42467.01,processed,2023-08-10 10:14:38,full_load
7104,48054,144274,2025-10-20 10:55:00,Late delivery,1263.6,approved,2025-10-23 10:55:00,full_load
7105,48054,144275,2025-11-04 10:55:00,Changed mind,100753.22,processed,2025-11-06 10:55:00,full_load
7106,48055,144278,2024-11-06 06:32:52,Changed mind,2325.95,approved,2024-11-12 06:32:52,full_load
7107,48055,144276,2024-11-09 06:32:52,Changed mind,228.18,approved,2024-11-15 06:32:52,full_load
7108,48082,144347,2024-03-10 10:23:36,Damaged item,90388.22,approved,2024-03-15 10:23:36,full_load
7109,48082,144349,2024-03-10 10:23:36,Changed mind,4119.46,approved,2024-03-11 10:23:36,full_load
7110,48098,144400,2024-05-21 23:15:57,Late delivery,893.18,processed,2024-05-28 23:15:57,full_load
7111,48098,144399,2024-05-10 23:15:57,Wrong item,619.93,processed,2024-05-13 23:15:57,full_load
7112,48101,144411,2025-09-06 09:07:13,Missing parts,3310.51,processed,2025-09-13 09:07:13,full_load
7113,48114,144451,2023-04-21 15:03:31,Size issue,1679.48,approved,2023-04-24 15:03:31,full_load
7114,48114,144450,2023-04-28 15:03:31,Size issue,120897.64,approved,2023-05-02 15:03:31,full_load
7115,48137,144515,2025-03-16 08:31:03,Damaged item,5716.5,processed,2025-03-22 08:31:03,full_load
7116,48141,144524,2023-06-20 02:40:54,Damaged item,5141.96,processed,2023-06-26 02:40:54,full_load
7117,48169,144607,2023-05-06 02:38:31,Missing parts,1824.93,approved,2023-05-07 02:38:31,full_load
7118,48171,144614,2025-05-25 01:47:36,Wrong item,3769.12,approved,2025-05-28 01:47:36,full_load
7119,48171,144616,2025-05-12 01:47:36,Missing parts,4513.82,approved,2025-05-15 01:47:36,full_load
7120,48176,144629,2023-01-15 21:49:40,Damaged item,9973.43,approved,2023-01-17 21:49:40,full_load
7121,48217,144752,2023-08-06 06:36:34,Missing parts,408.22,processed,2023-08-10 06:36:34,full_load
7122,48223,144770,2025-04-13 17:07:56,Damaged item,14821.32,processed,2025-04-20 17:07:56,full_load
7123,48225,144776,2024-09-27 18:51:31,Missing parts,9370.3,processed,2024-10-01 18:51:31,full_load
7124,48231,144796,2025-05-04 03:49:50,Late delivery,2655.24,approved,2025-05-05 03:49:50,full_load
7125,48231,144798,2025-05-13 03:49:50,Late delivery,2609.64,approved,2025-05-19 03:49:50,full_load
7126,48241,144834,2025-04-24 17:29:21,Size issue,3911.43,processed,2025-04-27 17:29:21,full_load
7127,48241,144832,2025-04-22 17:29:21,Late delivery,11994.66,processed,2025-04-29 17:29:21,full_load
7128,48250,144851,2024-03-23 22:27:53,Wrong item,2481.81,approved,2024-03-26 22:27:53,full_load
7129,48250,144850,2024-03-31 22:27:53,Late delivery,9626.94,approved,2024-04-07 22:27:53,full_load
7130,48264,144897,2024-03-16 07:19:57,Wrong item,1986.6,processed,2024-03-18 07:19:57,full_load
7131,48269,144917,2025-12-20 17:42:48,Changed mind,6815.16,approved,2025-12-22 17:42:48,full_load
7132,48269,144915,2025-12-15 17:42:48,Changed mind,4312.08,processed,2025-12-19 17:42:48,full_load
7133,48272,144924,2024-12-14 06:44:27,Size issue,5930.77,processed,2024-12-18 06:44:27,full_load
7134,48272,144925,2024-12-19 06:44:27,Late delivery,6846.82,approved,2024-12-20 06:44:27,full_load
7135,48273,144929,2024-09-21 20:57:03,Late delivery,1848.68,approved,2024-09-24 20:57:03,full_load
7136,48278,144944,2025-04-20 23:48:26,Changed mind,17214.1,approved,2025-04-27 23:48:26,full_load
7137,48286,144977,2024-04-04 00:18:04,Wrong item,58900.7,processed,2024-04-05 00:18:04,full_load
7138,48287,144980,2025-10-20 04:39:08,Damaged item,18021.48,approved,2025-10-23 04:39:08,full_load
7139,48289,144983,2024-06-07 13:50:07,Wrong item,1714.5,processed,2024-06-11 13:50:07,full_load
7140,48289,144986,2024-05-29 13:50:07,Late delivery,1517.24,processed,2024-06-03 13:50:07,full_load
7141,48293,144999,2025-06-29 17:36:52,Missing parts,2114.97,approved,2025-07-01 17:36:52,full_load
7142,48294,145002,2024-01-11 17:04:21,Changed mind,3158.24,approved,2024-01-17 17:04:21,full_load
7143,48294,145001,2024-01-12 17:04:21,Missing parts,1342.13,processed,2024-01-17 17:04:21,full_load
7144,48299,145019,2023-08-22 00:32:44,Damaged item,9641.23,approved,2023-08-24 00:32:44,full_load
7145,48305,145036,2025-03-25 14:09:15,Damaged item,57163.48,approved,2025-03-27 14:09:15,full_load
7146,48312,145055,2025-11-24 04:06:00,Changed mind,9180.6,approved,2025-11-28 04:06:00,full_load
7147,48312,145054,2025-11-23 04:06:00,Damaged item,1806.18,processed,2025-11-30 04:06:00,full_load
7148,48317,145073,2025-01-06 06:09:35,Size issue,5240.31,processed,2025-01-10 06:09:35,full_load
7149,48318,145076,2023-08-27 08:06:35,Wrong item,40695.06,processed,2023-08-30 08:06:35,full_load
7150,48318,145075,2023-08-27 08:06:35,Late delivery,1057.43,processed,2023-08-28 08:06:35,full_load
7151,48329,145107,2024-01-24 16:39:34,Missing parts,2391.96,approved,2024-01-28 16:39:34,full_load
7152,48330,145111,2025-09-04 09:10:17,Wrong item,7155.58,rejected,2025-09-06 09:10:17,full_load
7153,48330,145108,2025-09-09 09:10:17,Wrong item,8757.23,approved,2025-09-11 09:10:17,full_load
7154,48338,145129,2024-06-01 08:24:30,Changed mind,2421.82,processed,2024-06-04 08:24:30,full_load
7155,48338,145130,2024-05-28 08:24:30,Wrong item,5879.98,approved,2024-06-03 08:24:30,full_load
7156,48351,145168,2025-11-11 22:00:49,Missing parts,346.98,processed,2025-11-14 22:00:49,full_load
7157,48352,145171,2024-06-18 18:47:46,Size issue,1350.93,approved,2024-06-24 18:47:46,full_load
7158,48366,145208,2023-10-22 13:14:34,Damaged item,17815.94,approved,2023-10-23 13:14:34,full_load
7159,48374,145232,2024-06-18 15:59:29,Changed mind,1948.27,approved,2024-06-25 15:59:29,full_load
7160,48379,145248,2023-06-14 19:04:57,Size issue,4071.54,approved,2023-06-16 19:04:57,full_load
7161,48383,145258,2024-11-10 10:27:47,Wrong item,238.13,processed,2024-11-12 10:27:47,full_load
7162,48388,145266,2025-03-10 22:49:31,Damaged item,18036.96,processed,2025-03-11 22:49:31,full_load
7163,48404,145305,2024-12-26 07:04:14,Missing parts,1188.96,approved,2025-01-01 07:04:14,full_load
7164,48419,145364,2023-10-12 22:48:58,Damaged item,8662.83,approved,2023-10-16 22:48:58,full_load
7165,48419,145363,2023-10-06 22:48:58,Late delivery,661.25,approved,2023-10-09 22:48:58,full_load
7166,48432,145398,2025-03-13 03:18:19,Changed mind,90033.36,processed,2025-03-17 03:18:19,full_load
7167,48432,145400,2025-03-14 03:18:19,Size issue,13903.41,processed,2025-03-21 03:18:19,full_load
7168,48441,145421,2024-04-20 01:51:29,Damaged item,1093.56,processed,2024-04-27 01:51:29,full_load
7169,48447,145443,2025-08-06 14:52:22,Damaged item,1035.99,processed,2025-08-10 14:52:22,full_load
7170,48453,145460,2025-08-20 08:43:19,Late delivery,2214.12,processed,2025-08-23 08:43:19,full_load
7171,48470,145513,2025-02-14 09:08:16,Changed mind,6282.0,approved,2025-02-17 09:08:16,full_load
7172,48480,145543,2025-09-29 01:39:47,Changed mind,8369.5,approved,2025-10-06 01:39:47,full_load
7173,48498,145599,2023-11-15 14:37:37,Wrong item,909.52,approved,2023-11-17 14:37:37,full_load
7174,48504,145618,2024-09-05 15:35:48,Changed mind,18431.02,approved,2024-09-06 15:35:48,full_load
7175,48504,145619,2024-09-16 15:35:48,Late delivery,179.96,approved,2024-09-19 15:35:48,full_load
7176,48511,145640,2023-12-22 18:55:53,Changed mind,293.43,processed,2023-12-24 18:55:53,full_load
7177,48521,145673,2025-06-04 18:56:19,Size issue,3123.57,approved,2025-06-07 18:56:19,full_load
7178,48521,145671,2025-06-14 18:56:19,Size issue,2741.07,approved,2025-06-15 18:56:19,full_load
7179,48531,145706,2023-02-04 16:39:46,Changed mind,7126.14,processed,2023-02-06 16:39:46,full_load
7180,48550,145756,2024-12-23 23:12:01,Damaged item,1789.96,approved,2024-12-30 23:12:01,full_load
7181,48550,145757,2024-12-21 23:12:01,Late delivery,83124.39,approved,2024-12-28 23:12:01,full_load
7182,48563,145806,2025-09-13 01:43:11,Size issue,627.94,processed,2025-09-14 01:43:11,full_load
7183,48600,145902,2024-10-03 17:34:40,Changed mind,302.37,approved,2024-10-10 17:34:40,full_load
7184,48603,145909,2023-12-11 12:03:22,Changed mind,632.04,processed,2023-12-13 12:03:22,full_load
7185,48615,145949,2024-09-18 22:01:26,Damaged item,2324.68,processed,2024-09-22 22:01:26,full_load
7186,48664,146096,2024-10-31 04:47:36,Late delivery,3147.84,processed,2024-11-06 04:47:36,full_load
7187,48669,146109,2023-03-24 02:20:48,Changed mind,31666.0,processed,2023-03-28 02:20:48,full_load
7188,48700,146191,2024-08-04 18:34:13,Wrong item,1043.14,processed,2024-08-10 18:34:13,full_load
7189,48712,146218,2025-03-22 00:37:38,Damaged item,981.57,approved,2025-03-27 00:37:38,full_load
7190,48717,146235,2024-10-31 20:31:40,Size issue,5556.72,approved,2024-11-05 20:31:40,full_load
7191,48717,146234,2024-10-22 20:31:40,Size issue,9506.89,processed,2024-10-26 20:31:40,full_load
7192,48722,146245,2024-05-02 17:42:46,Changed mind,449.33,processed,2024-05-08 17:42:46,full_load
7193,48727,146257,2023-10-23 03:55:39,Changed mind,2115.03,approved,2023-10-24 03:55:39,full_load
7194,48727,146256,2023-10-28 03:55:39,Late delivery,48549.36,processed,2023-11-02 03:55:39,full_load
7195,48736,146280,2025-02-09 10:14:39,Wrong item,49411.38,processed,2025-02-14 10:14:39,full_load
7196,48736,146281,2025-02-11 10:14:39,Changed mind,2743.0,rejected,2025-02-18 10:14:39,full_load
7197,48741,146290,2025-02-15 06:29:50,Wrong item,3756.56,approved,2025-02-21 06:29:50,full_load
7198,48746,146311,2023-06-05 00:05:32,Damaged item,143252.43,approved,2023-06-09 00:05:32,full_load
7199,48749,146322,2024-08-22 03:14:47,Wrong item,10837.9,approved,2024-08-24 03:14:47,full_load
7200,48759,146359,2025-04-09 13:03:45,Damaged item,8008.85,processed,2025-04-10 13:03:45,full_load
7201,48771,146404,2024-12-26 23:39:53,Missing parts,30256.35,approved,2024-12-31 23:39:53,full_load
7202,48771,146403,2024-12-17 23:39:53,Missing parts,334.65,approved,2024-12-18 23:39:53,full_load
7203,48776,146422,2025-01-10 13:35:47,Late delivery,7321.72,approved,2025-01-17 13:35:47,full_load
7204,48776,146423,2025-01-02 13:35:47,Wrong item,3935.55,processed,2025-01-08 13:35:47,full_load
7205,48788,146457,2024-05-31 23:19:23,Wrong item,7282.7,approved,2024-06-06 23:19:23,full_load
7206,48788,146460,2024-05-14 23:19:23,Changed mind,12578.38,approved,2024-05-19 23:19:23,full_load
7207,48790,146465,2023-02-21 12:30:52,Late delivery,23526.24,processed,2023-02-23 12:30:52,full_load
7208,48790,146466,2023-02-23 12:30:52,Missing parts,3368.43,approved,2023-02-27 12:30:52,full_load
7209,48806,146507,2024-10-25 21:26:00,Changed mind,44253.21,processed,2024-10-28 21:26:00,full_load
7210,48812,146524,2024-08-11 17:12:44,Late delivery,16752.67,approved,2024-08-12 17:12:44,full_load
7211,48812,146522,2024-08-17 17:12:44,Missing parts,1054.81,processed,2024-08-22 17:12:44,full_load
7212,48830,146572,2023-04-11 14:26:34,Damaged item,34084.47,processed,2023-04-12 14:26:34,full_load
7213,48860,146646,2024-06-23 09:56:26,Changed mind,3312.74,processed,2024-06-28 09:56:26,full_load
7214,48860,146649,2024-07-01 09:56:26,Changed mind,8604.72,rejected,2024-07-02 09:56:26,full_load
7215,48881,146706,2024-07-05 05:47:37,Wrong item,602.9,approved,2024-07-10 05:47:37,full_load
7216,48881,146705,2024-07-06 05:47:37,Missing parts,6560.43,approved,2024-07-07 05:47:37,full_load
7217,48928,146845,2024-01-25 19:39:08,Wrong item,2351.94,approved,2024-01-26 19:39:08,full_load
7218,48939,146879,2025-09-24 01:29:33,Changed mind,33831.15,approved,2025-09-30 01:29:33,full_load
7219,48939,146878,2025-10-10 01:29:33,Damaged item,1538.01,approved,2025-10-12 01:29:33,full_load
7220,48947,146905,2025-11-12 23:46:30,Wrong item,1399.96,processed,2025-11-18 23:46:30,full_load
7221,48951,146918,2025-03-10 06:23:37,Size issue,22369.47,processed,2025-03-16 06:23:37,full_load
7222,48956,146932,2025-01-26 08:37:04,Size issue,1018.01,approved,2025-01-27 08:37:04,full_load
7223,48957,146939,2023-12-11 11:06:03,Size issue,24504.65,approved,2023-12-12 11:06:03,full_load
7224,48962,146953,2023-03-16 20:13:49,Damaged item,41499.45,approved,2023-03-18 20:13:49,full_load
7225,48962,146952,2023-03-21 20:13:49,Wrong item,18542.74,approved,2023-03-25 20:13:49,full_load
7226,48971,146983,2024-05-30 16:09:12,Size issue,6842.91,processed,2024-06-04 16:09:12,full_load
7227,49009,147103,2025-07-26 00:13:52,Late delivery,23879.22,approved,2025-07-29 00:13:52,full_load
7228,49009,147105,2025-08-05 00:13:52,Damaged item,6618.08,processed,2025-08-07 00:13:52,full_load
7229,49010,147108,2024-03-03 23:16:46,Size issue,4282.17,approved,2024-03-09 23:16:46,full_load
7230,49023,147151,2023-02-20 19:33:38,Changed mind,2139.56,approved,2023-02-26 19:33:38,full_load
7231,49023,147152,2023-02-24 19:33:38,Changed mind,5372.58,approved,2023-03-03 19:33:38,full_load
7232,49029,147165,2023-03-11 00:26:49,Missing parts,19074.33,approved,2023-03-13 00:26:49,full_load
7233,49033,147176,2024-03-19 01:37:30,Missing parts,1622.96,processed,2024-03-26 01:37:30,full_load
7234,49034,147178,2024-11-27 20:33:50,Missing parts,4786.02,processed,2024-12-03 20:33:50,full_load
7235,49049,147227,2023-03-18 15:46:22,Changed mind,8745.82,approved,2023-03-19 15:46:22,full_load
7236,49049,147226,2023-03-07 15:46:22,Wrong item,620.69,approved,2023-03-14 15:46:22,full_load
7237,49053,147237,2024-08-13 11:37:11,Wrong item,1292.2,approved,2024-08-14 11:37:11,full_load
7238,49054,147238,2023-02-15 15:45:43,Missing parts,835.16,approved,2023-02-22 15:45:43,full_load
7239,49054,147239,2023-02-13 15:45:43,Damaged item,98860.65,processed,2023-02-18 15:45:43,full_load
7240,49059,147251,2023-11-11 21:51:55,Wrong item,3819.61,approved,2023-11-18 21:51:55,full_load
7241,49065,147269,2023-09-25 04:15:07,Changed mind,7072.3,approved,2023-09-27 04:15:07,full_load
7242,49066,147273,2025-04-04 13:24:45,Changed mind,10585.17,processed,2025-04-11 13:24:45,full_load
7243,49068,147280,2024-01-03 04:47:07,Missing parts,713.07,processed,2024-01-08 04:47:07,full_load
7244,49068,147279,2024-01-10 04:47:07,Late delivery,1545.74,processed,2024-01-11 04:47:07,full_load
7245,49075,147294,2025-10-30 02:54:28,Missing parts,506.68,approved,2025-11-05 02:54:28,full_load
7246,49089,147335,2025-09-18 18:40:03,Size issue,1121.78,approved,2025-09-23 18:40:03,full_load
7247,49091,147344,2023-08-26 08:18:27,Wrong item,26232.38,approved,2023-08-30 08:18:27,full_load
7248,49091,147343,2023-09-01 08:18:27,Size issue,10246.41,approved,2023-09-08 08:18:27,full_load
7249,49103,147382,2024-09-03 03:54:35,Late delivery,1574.19,processed,2024-09-07 03:54:35,full_load
7250,49125,147457,2025-03-14 04:51:18,Missing parts,2848.4,processed,2025-03-16 04:51:18,full_load
7251,49125,147458,2025-03-17 04:51:18,Wrong item,13736.49,approved,2025-03-23 04:51:18,full_load
7252,49147,147522,2023-01-20 08:39:51,Wrong item,3423.59,processed,2023-01-27 08:39:51,full_load
7253,49147,147521,2023-01-16 08:39:51,Damaged item,15437.46,processed,2023-01-22 08:39:51,full_load
7254,49149,147527,2024-05-15 09:18:24,Size issue,8167.5,approved,2024-05-20 09:18:24,full_load
7255,49149,147526,2024-05-29 09:18:24,Late delivery,8012.88,approved,2024-06-01 09:18:24,full_load
7256,49154,147539,2023-07-07 18:14:09,Changed mind,66110.28,processed,2023-07-10 18:14:09,full_load
7257,49154,147538,2023-07-07 18:14:09,Size issue,1189.08,processed,2023-07-12 18:14:09,full_load
7258,49159,147549,2024-09-22 05:02:00,Changed mind,2503.96,processed,2024-09-23 05:02:00,full_load
7259,49161,147556,2025-05-02 16:16:03,Late delivery,529.54,approved,2025-05-03 16:16:03,full_load
7260,49167,147574,2025-05-06 13:24:47,Missing parts,1541.38,approved,2025-05-11 13:24:47,full_load
7261,49190,147644,2023-03-28 16:53:28,Size issue,3596.06,approved,2023-03-29 16:53:28,full_load
7262,49195,147664,2024-08-04 02:22:43,Damaged item,2703.1,processed,2024-08-10 02:22:43,full_load
7263,49196,147667,2024-09-27 18:02:25,Late delivery,427.85,processed,2024-10-02 18:02:25,full_load
7264,49196,147666,2024-09-19 18:02:25,Missing parts,40820.91,processed,2024-09-23 18:02:25,full_load
7265,49213,147714,2025-04-02 00:53:58,Late delivery,4513.83,approved,2025-04-08 00:53:58,full_load
7266,49213,147715,2025-04-04 00:53:58,Missing parts,35294.22,approved,2025-04-05 00:53:58,full_load
7267,49226,147746,2023-03-29 00:52:53,Missing parts,3112.42,processed,2023-04-04 00:52:53,full_load
7268,49249,147822,2025-11-05 01:19:09,Wrong item,186.98,approved,2025-11-10 01:19:09,full_load
7269,49262,147864,2024-12-03 14:57:24,Missing parts,1906.36,approved,2024-12-10 14:57:24,full_load
7270,49262,147865,2024-11-25 14:57:24,Wrong item,249.8,processed,2024-11-30 14:57:24,full_load
7271,49267,147885,2024-06-06 18:24:06,Size issue,460.24,processed,2024-06-10 18:24:06,full_load
7272,49267,147882,2024-05-28 18:24:06,Missing parts,11390.86,processed,2024-06-02 18:24:06,full_load
7273,49270,147893,2024-01-30 03:15:48,Missing parts,5194.89,approved,2024-01-31 03:15:48,full_load
7274,49270,147894,2024-01-27 03:15:48,Wrong item,176.7,approved,2024-01-30 03:15:48,full_load
7275,49286,147942,2024-04-16 16:49:34,Wrong item,3662.31,processed,2024-04-22 16:49:34,full_load
7276,49289,147950,2024-09-10 00:15:53,Changed mind,102298.38,processed,2024-09-17 00:15:53,full_load
7277,49293,147959,2025-01-15 00:12:18,Changed mind,2736.78,processed,2025-01-18 00:12:18,full_load
7278,49297,147970,2023-04-07 23:58:50,Size issue,79764.04,processed,2023-04-12 23:58:50,full_load
7279,49297,147971,2023-03-31 23:58:50,Damaged item,49285.1,processed,2023-04-06 23:58:50,full_load
7280,49309,148004,2025-03-19 06:25:19,Late delivery,42593.64,processed,2025-03-25 06:25:19,full_load
7281,49309,148002,2025-03-20 06:25:19,Changed mind,2512.36,approved,2025-03-25 06:25:19,full_load
